LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC003239,11/15/2012,0.103,0.2013125,1.074,48,0.227201303,9.663,0.025
MAC003239,11/16/2012,0.103,0.148895833,0.436,48,0.114372709,7.147,0.025
MAC003239,11/17/2012,0.124,0.171333333,0.477,48,0.121610003,8.224,0.025
MAC003239,11/18/2012,0.1165,0.204250002,1.0420001,48,0.210772599,9.8040001,0.034
MAC003239,11/19/2012,0.368,0.365083333,0.94,48,0.24253044,17.524,0.032
MAC003239,11/20/2012,0.1085,0.186208333,0.596,48,0.157347557,8.938,0.025
MAC003239,11/21/2012,0.106,0.23225,1.074,48,0.254750984,11.148,0.024
MAC003239,11/22/2012,0.296,0.326729167,0.918,48,0.255137988,15.683,0.028
MAC003239,11/23/2012,0.087,0.172416667,0.645,48,0.167360209,8.276,0.024
MAC003239,11/24/2012,0.14,0.237041667,0.822,48,0.201552481,11.378,0.024
MAC003239,11/25/2012,0.103,0.160604167,0.711,48,0.155709323,7.709,0.025
MAC003239,11/26/2012,0.115,0.1629375,0.558,48,0.128191912,7.821,0.031
MAC003239,11/27/2012,0.0915,0.160583333,0.596,48,0.157995803,7.708,0.026
MAC003239,11/28/2012,0.134,0.297229167,1.41,48,0.32570867,14.267,0.036
MAC003239,11/29/2012,0.152,0.345020833,1.215,48,0.392077581,16.561,0.028
MAC003239,11/30/2012,0.4585,0.551749996,1.044,48,0.39145905,26.4839998,0.052
MAC003239,12/1/2012,0.1075,0.157583333,0.475,48,0.123155123,7.564,0.03
MAC003239,12/2/2012,0.123,0.160104167,0.817,48,0.148302199,7.685,0.025
MAC003239,12/3/2012,0.116,0.209375,0.738,48,0.176042019,10.05,0.036
MAC003239,12/4/2012,0.1075,0.147104167,0.59,48,0.1247222,7.061,0.025
MAC003239,12/5/2012,0.1085,0.287229169,1.222,48,0.333437181,13.7870001,0.024
MAC003239,12/6/2012,0.0995,0.137666667,0.379,48,0.100469818,6.608,0.024
MAC003239,12/7/2012,0.119,0.246041667,1.058,48,0.267202048,11.81,0.028
MAC003239,12/8/2012,0.1615,0.283,1.293,48,0.327286718,13.584,0.024
MAC003239,12/9/2012,0.1215,0.181270833,0.893,48,0.18690477,8.701,0.024
MAC003239,12/10/2012,0.109,0.207875,1.062,48,0.235124741,9.978,0.025
MAC003239,12/11/2012,0.111,0.174520833,0.545,48,0.1519902,8.377,0.024
MAC003239,12/12/2012,0.0915,0.148708333,0.51,48,0.12799484,7.138,0.024
MAC003239,12/13/2012,0.111,0.155645833,0.459,48,0.12109755,7.471,0.024
MAC003239,12/14/2012,0.109,0.318208329,1.262,48,0.37813331,15.2739998,0.025
MAC003239,12/15/2012,0.111,0.183166667,0.735,48,0.168045249,8.792,0.031
MAC003239,12/16/2012,0.1125,0.126583333,0.362,48,0.081275427,6.076,0.028
MAC003239,12/17/2012,0.085,0.18025,1.192,48,0.215103191,8.652,0.024
MAC003239,12/18/2012,0.086,0.137770833,0.486,48,0.115997476,6.613,0.027
MAC003239,12/19/2012,0.106,0.246104167,1.635,48,0.325444458,11.813,0.025
MAC003239,12/20/2012,0.122,0.184,0.727,48,0.170282993,8.832,0.025
MAC003239,12/21/2012,0.078,0.130604167,0.436,48,0.109198188,6.269,0.026
MAC003239,12/22/2012,0.141,0.211583333,0.658,48,0.179103184,10.156,0.025
MAC003239,12/23/2012,0.111,0.168541667,0.67,48,0.145874612,8.09,0.026
MAC003239,12/24/2012,0.179,0.363104167,1.367,48,0.362974311,17.429,0.025
MAC003239,12/25/2012,0.108,0.1558125,0.412,48,0.113316851,7.479,0.025
MAC003239,12/26/2012,0.1505,0.183145833,0.809,48,0.153476728,8.791,0.032
MAC003239,12/27/2012,0.114,0.166979167,0.515,48,0.127453703,8.015,0.034
MAC003239,12/28/2012,0.141,0.229520833,0.707,48,0.196671991,11.017,0.024
MAC003239,12/29/2012,0.119,0.1636875,0.633,48,0.137512577,7.857,0.024
MAC003239,12/30/2012,0.099,0.145458333,0.548,48,0.122724732,6.982,0.024
MAC003239,12/31/2012,0.106,0.2054375,1.087,48,0.218164188,9.861,0.033
MAC003239,1/1/2013,0.121,0.1873125,0.711,48,0.162916916,8.991,0.024
MAC003239,1/2/2013,0.131,0.171791667,0.612,48,0.139451198,8.246,0.025
MAC003239,1/3/2013,0.113,0.154041667,0.417,48,0.12073057,7.394,0.024
MAC003239,1/4/2013,0.0945,0.153625,0.519,48,0.127422171,7.374,0.024
MAC003239,1/5/2013,0.144,0.18575,0.574,48,0.154524046,8.916,0.025
MAC003239,1/6/2013,0.1015,0.157520833,0.536,48,0.118589402,7.561,0.025
MAC003239,1/7/2013,0.162,0.213895833,0.68,48,0.171425964,10.267,0.025
MAC003239,1/8/2013,0.1115,0.1895,0.873,48,0.170749661,9.096,0.028
MAC003239,1/9/2013,0.078,0.140833333,0.493,48,0.118158086,6.76,0.025
MAC003239,1/10/2013,0.0875,0.197541667,1.056,48,0.242915795,9.482,0.024
MAC003239,1/11/2013,0.0955,0.175770833,1.029,48,0.187484381,8.437,0.025
MAC003239,1/12/2013,0.156,0.174416667,0.477,48,0.125726456,8.372,0.024
MAC003239,1/13/2013,0.095,0.1501875,0.497,48,0.118784922,7.209,0.025
MAC003239,1/14/2013,0.1435,0.150541667,0.439,48,0.105532683,7.226,0.025
MAC003239,1/15/2013,0.0765,0.127104167,0.404,48,0.103886444,6.101,0.024
MAC003239,1/16/2013,0.088,0.1516875,0.527,48,0.131004817,7.281,0.024
MAC003239,1/17/2013,0.1005,0.1336875,0.388,48,0.103337323,6.417,0.025
MAC003239,1/18/2013,0.126,0.173125,0.648,48,0.14685231,8.31,0.024
MAC003239,1/19/2013,0.1395,0.199416667,0.705,48,0.177213399,9.572,0.026
MAC003239,1/20/2013,0.106,0.129833333,0.391,48,0.084178466,6.232,0.025
MAC003239,1/21/2013,0.1215,0.154979167,0.457,48,0.11520555,7.439,0.025
MAC003239,1/22/2013,0.127,0.156729167,0.415,48,0.110559263,7.523,0.025
MAC003239,1/23/2013,0.102,0.133291667,0.395,48,0.097205411,6.398,0.024
MAC003239,1/24/2013,0.1085,0.142604167,0.517,48,0.111179315,6.845,0.025
MAC003239,1/25/2013,0.1055,0.151604167,0.481,48,0.120641854,7.277,0.024
MAC003239,1/26/2013,0.1255,0.170166667,0.591,48,0.131133736,8.168,0.031
MAC003239,1/27/2013,0.104,0.123041667,0.391,48,0.078539313,5.906,0.031
MAC003239,1/28/2013,0.115,0.230166667,1.357,48,0.288227624,11.048,0.024
MAC003239,1/29/2013,0.1105,0.150895833,0.587,48,0.126742869,7.243,0.024
MAC003239,1/30/2013,0.08,0.132020833,0.374,48,0.098206792,6.337,0.024
MAC003239,1/31/2013,0.1125,0.140541667,0.411,48,0.105540747,6.746,0.025
MAC003239,2/1/2013,0.1105,0.1454375,0.53,48,0.121023983,6.981,0.024
MAC003239,2/2/2013,0.129,0.227479167,1.216,48,0.257521657,10.919,0.026
MAC003239,2/3/2013,0.137,0.164854167,0.552,48,0.125706512,7.913,0.034
MAC003239,2/4/2013,0.0985,0.142729167,0.823,48,0.138859908,6.851,0.024
MAC003239,2/5/2013,0.0985,0.1339375,0.362,48,0.095908513,6.429,0.024
MAC003239,2/6/2013,0.0825,0.143104167,0.45,48,0.126452622,6.869,0.024
MAC003239,2/7/2013,0.107,0.158770833,0.632,48,0.132956278,7.621,0.024
MAC003239,2/8/2013,0.1255,0.156729167,0.556,48,0.123310495,7.523,0.024
MAC003239,2/9/2013,0.1425,0.160020833,0.444,48,0.117551164,7.681,0.025
MAC003239,2/10/2013,0.1285,0.148041667,0.478,48,0.097241301,7.106,0.026
MAC003239,2/11/2013,0.1165,0.136875,0.329,48,0.09193097,6.57,0.029
MAC003239,2/12/2013,0.1165,0.149270833,0.565,48,0.122153155,7.165,0.025
MAC003239,2/13/2013,0.103,0.165020833,0.8,48,0.156702115,7.921,0.024
MAC003239,2/14/2013,0.081,0.143479167,0.453,48,0.125540362,6.887,0.025
MAC003239,2/15/2013,0.098,0.1334375,0.396,48,0.101709621,6.405,0.024
MAC003239,2/16/2013,0.11,0.155895833,0.554,48,0.12258757,7.483,0.038
MAC003239,2/17/2013,0.158,0.177270833,0.587,48,0.121742445,8.509,0.038
MAC003239,2/18/2013,0.1175,0.162145833,0.559,48,0.122284633,7.783,0.039
MAC003239,2/19/2013,0.115,0.173958333,0.834,48,0.158701105,8.35,0.036
MAC003239,2/20/2013,0.1275,0.146041667,0.428,48,0.092268793,7.01,0.038
MAC003239,2/21/2013,0.154,0.166895833,0.421,48,0.102743896,8.011,0.047
MAC003239,2/22/2013,0.1605,0.182458333,0.416,48,0.09710774,8.758,0.069
MAC003239,2/23/2013,0.1845,0.247083333,1.108,48,0.224455069,11.86,0.076
MAC003239,2/24/2013,0.159,0.164145833,0.454,48,0.069768001,7.879,0.079
MAC003239,2/25/2013,0.1285,0.2145625,1.148,48,0.218152387,10.299,0.041
MAC003239,2/26/2013,0.1585,0.196083333,0.841,48,0.156243105,9.412,0.048
MAC003239,2/27/2013,0.1065,0.205291667,1.216,48,0.243014574,9.854,0.043
MAC003239,2/28/2013,0.1115,0.176520833,0.984,48,0.169791987,8.473,0.043
MAC003239,3/1/2013,0.131,0.167354167,0.472,48,0.12525149,8.033,0.049
MAC003239,3/2/2013,0.131,0.242062498,1.187,48,0.282363002,11.6189999,0.046
MAC003239,3/3/2013,0.1135,0.132020833,0.666,48,0.098545268,6.337,0.045
MAC003239,3/4/2013,0.1085,0.142541667,0.695,48,0.118126683,6.842,0.045
MAC003239,3/5/2013,0.1065,0.148916667,0.387,48,0.099373748,7.148,0.05
MAC003239,3/6/2013,0.1015,0.1369375,0.405,48,0.096713089,6.573,0.052
MAC003239,3/7/2013,0.087,0.140354167,0.429,48,0.108102688,6.737,0.049
MAC003239,3/8/2013,0.1085,0.14275,0.438,48,0.099339414,6.852,0.046
MAC003239,3/9/2013,0.129,0.227458333,1.119,48,0.278659478,10.918,0.04
MAC003239,3/10/2013,0.0855,0.115854167,0.413,48,0.081165969,5.561,0.044
MAC003239,3/11/2013,0.1605,0.173375,0.442,48,0.109361712,8.322,0.053
MAC003239,3/12/2013,0.107,0.140416667,0.373,48,0.086219372,6.74,0.054
MAC003239,3/13/2013,0.0855,0.131895833,0.402,48,0.101551421,6.331,0.052
MAC003239,3/14/2013,0.1135,0.186854167,1.098,48,0.197495919,8.969,0.055
MAC003239,3/15/2013,0.097,0.176,0.808,48,0.178126658,8.448,0.054
MAC003239,3/16/2013,0.156,0.163833333,0.445,48,0.095161751,7.864,0.065
MAC003239,3/17/2013,0.123,0.1535,0.598,48,0.120294851,7.368,0.057
MAC003239,3/18/2013,0.1125,0.169416667,0.596,48,0.124700634,8.132,0.056
MAC003239,3/19/2013,0.089,0.217604169,1.0470001,48,0.271507519,10.4450001,0.045
MAC003239,3/20/2013,0.1405,0.222166667,1.067,48,0.247264897,10.664,0.044
MAC003239,3/21/2013,0.106,0.188208333,0.966,48,0.212854156,9.034,0.048
MAC003239,3/22/2013,0.1195,0.15725,0.523,48,0.119143307,7.548,0.049
MAC003239,3/23/2013,0.0985,0.127354167,0.439,48,0.080598688,6.113,0.058
MAC003239,3/24/2013,0.117,0.125708333,0.311,48,0.064934323,6.034,0.053
MAC003239,3/25/2013,0.1275,0.137145833,0.34,48,0.081763018,6.583,0.052
MAC003239,3/26/2013,0.1195,0.1416875,0.39,48,0.088514732,6.801,0.045
MAC003239,3/27/2013,0.0865,0.117958333,0.409,48,0.083836456,5.662,0.043
MAC003239,3/28/2013,0.09,0.178583333,1.09,48,0.217856954,8.572,0.043
MAC003239,3/29/2013,0.1205,0.140166667,0.433,48,0.097940784,6.728,0.043
MAC003239,3/30/2013,0.1075,0.161458333,0.824,48,0.155475928,7.75,0.043
MAC003239,3/31/2013,0.137,0.152729167,0.631,48,0.112603189,7.331,0.042
MAC003239,4/1/2013,0.1035,0.127520833,0.344,48,0.081353442,6.121,0.043
MAC003239,4/2/2013,0.092,0.1103125,0.334,48,0.069272867,5.295,0.041
MAC003239,4/3/2013,0.1145,0.137354167,0.33,48,0.086524253,6.593,0.043
MAC003239,4/4/2013,0.093,0.153104167,1.12,48,0.179618774,7.349,0.044
MAC003239,4/5/2013,0.1145,0.136333333,0.723,48,0.112755683,6.544,0.042
MAC003239,4/6/2013,0.1305,0.20625,1.113,48,0.267643578,9.9,0.042
MAC003239,4/7/2013,0.0865,0.106041667,0.324,48,0.064310073,5.09,0.04
MAC003239,4/8/2013,0.0815,0.100020833,0.319,48,0.062929711,4.801,0.042
MAC003239,4/9/2013,0.096,0.137020833,0.377,48,0.097931476,6.577,0.041
MAC003239,4/10/2013,0.059,0.105333333,0.346,48,0.086148643,5.056,0.04
MAC003239,4/11/2013,0.0895,0.140729167,0.657,48,0.134764687,6.755,0.04
MAC003239,4/12/2013,0.0925,0.131104167,0.426,48,0.100493937,6.293,0.04
MAC003239,4/13/2013,0.128,0.150645833,0.458,48,0.105214975,7.231,0.039
MAC003239,4/14/2013,0.1015,0.1300625,0.414,48,0.086831068,6.243,0.045
MAC003239,4/15/2013,0.105,0.114041667,0.252,48,0.055835228,5.474,0.03
MAC003239,4/16/2013,0.119,0.123666667,0.343,48,0.077130818,5.936,0.035
MAC003239,4/17/2013,0.096,0.1116875,0.282,48,0.064563397,5.361,0.035
MAC003239,4/18/2013,0.064,0.097208333,0.361,48,0.070812296,4.666,0.03
MAC003239,4/19/2013,0.093,0.124875,0.441,48,0.10082967,5.994,0.038
MAC003239,4/20/2013,0.1035,0.125354167,0.437,48,0.091600077,6.017,0.039
MAC003239,4/21/2013,0.083,0.115666667,0.375,48,0.085629169,5.552,0.039
MAC003239,4/22/2013,0.1075,0.130125,0.78,48,0.114886368,6.246,0.037
MAC003239,4/23/2013,0.087,0.107395833,0.314,48,0.060810742,5.155,0.025
MAC003239,4/24/2013,0.0835,0.119729167,0.421,48,0.078338529,5.747,0.028
MAC003239,4/25/2013,0.0955,0.126166667,0.385,48,0.072743014,6.056,0.038
MAC003239,4/26/2013,0.1155,0.139166667,0.435,48,0.082086963,6.68,0.052
MAC003239,4/27/2013,0.1215,0.135833333,0.345,48,0.072366777,6.52,0.051
MAC003239,4/28/2013,0.1175,0.139104167,0.53,48,0.084133946,6.677,0.055
MAC003239,4/29/2013,0.1075,0.151104167,0.529,48,0.102723185,7.253,0.049
MAC003239,4/30/2013,0.132,0.144,0.461,48,0.082850545,6.912,0.048
MAC003239,5/1/2013,0.0985,0.128604167,0.312,48,0.072969752,6.173,0.054
MAC003239,5/2/2013,0.098,0.124270833,0.549,48,0.087518932,5.965,0.05
MAC003239,5/3/2013,0.126,0.1405,0.455,48,0.084790104,6.744,0.04
MAC003239,5/4/2013,0.119,0.130416667,0.342,48,0.060163194,6.26,0.036
MAC003239,5/5/2013,0.127,0.133291667,0.311,48,0.066648956,6.398,0.044
MAC003239,5/6/2013,0.1195,0.137708333,0.404,48,0.078945162,6.61,0.036
MAC003239,5/7/2013,0.089,0.1221875,0.525,48,0.078936995,5.865,0.034
MAC003239,5/8/2013,0.0925,0.149958333,0.477,48,0.116137841,7.198,0.062
MAC003239,5/9/2013,0.15,0.159791667,0.655,48,0.09680996,7.67,0.066
MAC003239,5/10/2013,0.094,0.114166667,0.248,48,0.055108146,5.48,0.038
MAC003239,5/11/2013,0.1375,0.155958333,0.546,48,0.097120228,7.486,0.048
MAC003239,5/12/2013,0.1265,0.145166667,0.642,48,0.093543103,6.968,0.05
MAC003239,5/13/2013,0.1185,0.134833333,0.395,48,0.066541727,6.472,0.046
MAC003239,5/14/2013,0.1085,0.132958333,0.346,48,0.07790282,6.382,0.042
MAC003239,5/15/2013,0.0895,0.115854167,0.337,48,0.069297075,5.561,0.042
MAC003239,5/16/2013,0.1195,0.140354167,0.494,48,0.092646546,6.737,0.04
MAC003239,5/17/2013,0.1345,0.2673125,1.136,48,0.289152037,12.831,0.045
MAC003239,5/18/2013,0.1045,0.1281875,0.373,48,0.075409141,6.153,0.041
MAC003239,5/19/2013,0.104,0.127645833,0.419,48,0.0776195,6.127,0.042
MAC003239,5/20/2013,0.1365,0.155354167,0.434,48,0.094382763,7.457,0.046
MAC003239,5/21/2013,0.1005,0.163666669,1.0930001,48,0.174623659,7.8560001,0.052
MAC003239,5/22/2013,0.102,0.115645833,0.325,48,0.060384403,5.551,0.042
MAC003239,5/23/2013,0.102,0.12375,0.352,48,0.076856456,5.94,0.036
MAC003239,5/24/2013,0.1125,0.236187498,1.1619999,48,0.271451697,11.3369999,0.038
MAC003239,5/25/2013,0.101,0.123895833,0.345,48,0.064208185,5.947,0.048
MAC003239,5/26/2013,0.1265,0.137458333,0.436,48,0.081974557,6.598,0.036
MAC003239,5/27/2013,0.105,0.139520833,0.518,48,0.097747393,6.697,0.045
MAC003239,5/28/2013,0.098,0.123583333,0.346,48,0.063673647,5.932,0.044
MAC003239,5/29/2013,0.101,0.163375,0.747,48,0.161879733,7.842,0.039
MAC003239,5/30/2013,0.1095,0.16525,0.78,48,0.144252955,7.932,0.056
MAC003239,5/31/2013,0.0935,0.129208333,0.526,48,0.090301141,6.202,0.036
MAC003239,6/1/2013,0.101,0.120666667,0.417,48,0.070676167,5.792,0.045
MAC003239,6/2/2013,0.108,0.12475,0.349,48,0.060825352,5.988,0.052
MAC003239,6/3/2013,0.1025,0.144229167,0.426,48,0.090589615,6.923,0.058
MAC003239,6/4/2013,0.0925,0.114520833,0.232,48,0.049478123,5.497,0.051
MAC003239,6/5/2013,0.0975,0.118854167,0.25,48,0.050928815,5.705,0.071
MAC003239,6/6/2013,0.108,0.1208125,0.257,48,0.045768918,5.799,0.073
MAC003239,6/7/2013,0.101,0.1255,0.365,48,0.063773869,6.024,0.071
MAC003239,6/8/2013,0.101,0.132875,0.369,48,0.06968367,6.378,0.071
MAC003239,6/9/2013,0.111,0.132625,0.648,48,0.093037998,6.366,0.072
MAC003239,6/10/2013,0.082,0.0884375,0.249,48,0.034206448,4.245,0.046
MAC003239,6/11/2013,0.075,0.076541667,0.094,48,0.011281614,3.674,0.039
MAC003239,6/12/2013,0.075,0.0789375,0.095,48,0.008080463,3.789,0.055
MAC003239,6/13/2013,0.075,0.07525,0.099,48,0.012171645,3.612,0.037
MAC003239,6/14/2013,0.091,0.128,0.684,48,0.105784204,6.144,0.043
MAC003239,6/15/2013,0.1065,0.145895833,0.393,48,0.084605276,7.003,0.067
MAC003239,6/16/2013,0.102,0.111958333,0.289,48,0.054091317,5.374,0.03
MAC003239,6/17/2013,0.104,0.129083333,0.353,48,0.065220031,6.196,0.068
MAC003239,6/18/2013,0.0985,0.116666667,0.329,48,0.056445543,5.6,0.068
MAC003239,6/19/2013,0.106,0.130583333,0.275,48,0.058585029,6.268,0.07
MAC003239,6/20/2013,0.088,0.1111875,0.212,48,0.044133577,5.337,0.069
MAC003239,6/21/2013,0.088,0.11075,0.285,48,0.051597666,5.316,0.068
MAC003239,6/22/2013,0.1005,0.124854167,0.242,48,0.054000784,5.993,0.068
MAC003239,6/23/2013,0.1015,0.1243125,0.628,48,0.086131062,5.967,0.067
MAC003239,6/24/2013,0.11,0.126125,0.273,48,0.059450543,6.054,0.052
MAC003239,6/25/2013,0.0865,0.105729167,0.245,48,0.050307455,5.075,0.032
MAC003239,6/26/2013,0.0965,0.114604167,0.405,48,0.062413085,5.501,0.033
MAC003239,6/27/2013,0.093,0.1414375,0.652,48,0.120218048,6.789,0.067
MAC003239,6/28/2013,0.1005,0.124625,0.528,48,0.077227662,5.982,0.067
MAC003239,6/29/2013,0.0925,0.117520833,0.245,48,0.053617633,5.641,0.067
MAC003239,6/30/2013,0.098,0.107,0.228,48,0.04128005,5.136,0.068
MAC003239,7/1/2013,0.1025,0.125854167,0.329,48,0.065204095,6.041,0.067
MAC003239,7/2/2013,0.0925,0.123916667,0.397,48,0.067132715,5.948,0.069
MAC003239,7/3/2013,0.094,0.125604167,0.351,48,0.069931194,6.029,0.068
MAC003239,7/4/2013,0.089,0.116083333,0.323,48,0.06152489,5.572,0.067
MAC003239,7/5/2013,0.087,0.105395833,0.234,48,0.044525747,5.059,0.068
MAC003239,7/6/2013,0.0835,0.09975,0.383,48,0.054869865,4.788,0.068
MAC003239,7/7/2013,0.099,0.12975,0.458,48,0.078278417,6.228,0.069
MAC003239,7/8/2013,0.1025,0.133708333,0.458,48,0.083426349,6.418,0.069
MAC003239,7/9/2013,0.094,0.1158125,0.279,48,0.053221998,5.559,0.069
MAC003239,7/10/2013,0.092,0.116166667,0.295,48,0.056532549,5.576,0.068
MAC003239,7/11/2013,0.0935,0.1175,0.365,48,0.061026677,5.64,0.069
MAC003239,7/12/2013,0.091,0.1115625,0.371,48,0.059544693,5.355,0.069
MAC003239,7/13/2013,0.0965,0.118854167,0.3,48,0.053396147,5.705,0.069
MAC003239,7/14/2013,0.1,0.120229167,0.293,48,0.053369941,5.771,0.07
MAC003239,7/15/2013,0.097,0.122208333,0.397,48,0.061912415,5.866,0.069
MAC003239,7/16/2013,0.097,0.120979167,0.305,48,0.058036118,5.807,0.07
MAC003239,7/17/2013,0.096,0.113395833,0.229,48,0.047077455,5.443,0.069
MAC003239,7/18/2013,0.094,0.116520833,0.291,48,0.051369744,5.593,0.069
MAC003239,7/19/2013,0.101,0.1170625,0.273,48,0.04796648,5.619,0.07
MAC003239,7/20/2013,0.0935,0.114916667,0.246,48,0.050442229,5.516,0.07
MAC003239,7/21/2013,0.117,0.15075,0.506,48,0.092697518,7.236,0.07
MAC003239,7/22/2013,0.098,0.108125,0.212,48,0.039755436,5.19,0.07
MAC003239,7/23/2013,0.1025,0.117520833,0.239,48,0.047587764,5.641,0.07
MAC003239,7/24/2013,0.105,0.12875,0.273,48,0.058545309,6.18,0.07
MAC003239,7/25/2013,0.093,0.112875,0.287,48,0.051519311,5.418,0.069
MAC003239,7/26/2013,0.1,0.118083333,0.319,48,0.056105081,5.668,0.07
MAC003239,7/27/2013,0.1155,0.134125,0.307,48,0.063943334,6.438,0.069
MAC003239,7/28/2013,0.111,0.131333333,0.421,48,0.073983705,6.304,0.069
MAC003239,7/29/2013,0.1015,0.134,0.389,48,0.074353097,6.432,0.069
MAC003239,7/30/2013,0.0985,0.117354167,0.271,48,0.051851871,5.633,0.069
MAC003239,7/31/2013,0.0935,0.117645833,0.266,48,0.05536436,5.647,0.069
MAC003239,8/1/2013,0.095,0.120333333,0.253,48,0.056525398,5.776,0.069
MAC003239,8/2/2013,0.096,0.123958333,0.325,48,0.060257588,5.95,0.07
MAC003239,8/3/2013,0.098,0.126979167,0.33,48,0.066811418,6.095,0.07
